AATS3s,AATS3m,MATS2dv,GATS1c,SIC3,BDE,T,log10(k)
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1085.0,-11.154634889952032
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1090.0,-11.150917427000202
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1095.0,-11.147215720025018
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1100.0,-11.143529636870358
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1105.0,-11.139859047023663
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1110.0,-11.136203821589026
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1115.0,-11.132563833260837
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1120.0,-11.128938956297947
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1125.0,-11.12532906649836
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1130.0,-11.121734041174415
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1135.0,-11.118153759128477
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1140.0,-11.114588100629096
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1145.0,-11.111036947387646
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1150.0,-11.107500182535416
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1155.0,-11.103977690601155
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1160.0,-11.100469357489047
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1165.0,-11.096975070457127
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1170.0,-11.0934947180961
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1175.0,-11.090028190308583
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1180.0,-11.086575378288735
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1185.0,-11.083136174502286
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1190.0,-11.079710472666934
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1195.0,-11.076298167733134
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1200.0,-11.072899155865237
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1205.0,-11.069513334422988
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1210.0,-11.066140601943374
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1215.0,-11.062780858122817
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1220.0,-11.059434003799685
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1225.0,-11.056099940937147
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1230.0,-11.052778572606336
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1235.0,-11.049469802969817
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1240.0,-11.046173537265386
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1245.0,-11.042889681790124
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1250.0,-11.039618143884791
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1255.0,-11.036358831918463
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1260.0,-11.033111655273476
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1265.0,-11.02987652433063
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1270.0,-11.02665335045466
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1275.0,-11.023442045979976
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1280.0,-11.020242524196652
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1285.0,-11.017054699336667
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1290.0,-11.013878486560392
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1295.0,-11.010713801943313
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1300.0,-11.007560562463
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1305.0,-11.00441868598629
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1310.0,-11.001288091256704
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1315.0,-10.99816869788209
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1320.0,-10.995060426322464
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1325.0,-10.991963197878082
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1330.0,-10.988876934677712
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1335.0,-10.985801559667095
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1340.0,-10.982736996597634
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1345.0,-10.979683170015242
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1350.0,-10.976640005249413
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1355.0,-10.973607428402456
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1360.0,-10.970585366338927
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1365.0,-10.967573746675232
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1370.0,-10.964572497769407
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1375.0,-10.961581548711072
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1380.0,-10.95860082931155
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1385.0,-10.95563027009416
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1390.0,-10.952669802284658
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1395.0,-10.949719357801854
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1400.0,-10.94677886924836
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1405.0,-10.94384826990152
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1410.0,-10.940927493704473
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1415.0,-10.938016475257356
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1420.0,-10.935115149808668
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1425.0,-10.932223453246761
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1430.0,-10.929341322091483
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1435.0,-10.926468693485939
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1440.0,-10.923605505188394
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1445.0,-10.920751695564322
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1450.0,-10.917907203578546
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1455.0,-10.915071968787537
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1460.0,-10.912245931331828
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1465.0,-10.909429031928536
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1470.0,-10.906621211864012
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1475.0,-10.903822412986614
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1480.0,-10.901032577699574
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1485.0,-10.898251648954009
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1490.0,-10.895479570242
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1495.0,-10.892716285589811
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1500.0,-10.889961739551213
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1505.0,-10.887215877200886
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1510.0,-10.884478644127947
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1515.0,-10.881749986429575
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1520.0,-10.87902985070472
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1525.0,-10.876318184047923
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1530.0,-10.873614934043228
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1535.0,-10.87092004875818
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1540.0,-10.868233476737919
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1545.0,-10.865555166999364
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1550.0,-10.862885069025488
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1555.0,-10.860223132759668
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1560.0,-10.857569308600128
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1565.0,-10.854923547394474
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1570.0,-10.85228580043429
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1575.0,-10.84965601944983
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1580.0,-10.847034156604787
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1585.0,-10.84442016449113
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1590.0,-10.841813996124033
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1595.0,-10.839215604936863
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1600.0,-10.836624944776249
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1605.0,-10.834041969897228
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1610.0,-10.831466634958455
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1615.0,-10.828898895017472
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1620.0,-10.826338705526082
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1625.0,-10.82378602232574
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1630.0,-10.821240801643057
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1635.0,-10.818703000085335
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1640.0,-10.816172574636187
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1645.0,-10.813649482651204
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1650.0,-10.811133681853706
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1655.0,-10.808625130330519
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1660.0,-10.80612378652785
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1665.0,-10.803629609247196
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1670.0,-10.801142557641315
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1675.0,-10.798662591210258
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1680.0,-10.79618966979746
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1685.0,-10.793723753585871
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1690.0,-10.791264803094156
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1695.0,-10.788812779172947
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1700.0,-10.78636764300113
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1705.0,-10.783929356082208
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1710.0,-10.781497880240698
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1715.0,-10.779073177618582
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1720.0,-10.776655210671803
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1725.0,-10.77424394216682
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1730.0,-10.771839335177194
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1735.0,-10.76944135308024
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1740.0,-10.767049959553702
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1745.0,-10.764665118572493
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1750.0,-10.762286794405467
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1755.0,-10.759914951612242
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1760.0,-10.757549555040057
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1765.0,-10.75519056982068
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1770.0,-10.752837961367357
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1775.0,-10.750491695371785
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1780.0,-10.748151737801159
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1785.0,-10.745818054895217
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1790.0,-10.743490613163361
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1795.0,-10.741169379381793
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1800.0,-10.73885432059069
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1805.0,-10.736545404091439
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1810.0,-10.73424259744387
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1815.0,-10.731945868463566
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1820.0,-10.72965518521917
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1825.0,-10.727370516029763
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1830.0,-10.72509182946224
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1835.0,-10.722819094328758
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1840.0,-10.720552279684178
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1845.0,-10.718291354823574
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1850.0,-10.716036289279751
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1855.0,-10.713787052820807
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1860.0,-10.711543615447717
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1865.0,-10.709305947391957
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1870.0,-10.707074019113158
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1875.0,-10.704847801296772
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1880.0,-10.702627264851799
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1885.0,-10.700412380908512
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1890.0,-10.698203120816226
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1895.0,-10.695999456141097
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1900.0,-10.693801358663942
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1905.0,-10.691608800378084
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1910.0,-10.68942175348724
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1915.0,-10.687240190403408
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1920.0,-10.685064083744805
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1925.0,-10.682893406333823
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1930.0,-10.680728131195005
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1935.0,-10.678568231553044
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1940.0,-10.676413680830825
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1945.0,-10.674264452647462
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1950.0,-10.672120520816392
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1955.0,-10.669981859343462
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1960.0,-10.667848442425056
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1965.0,-10.665720244446243
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1970.0,-10.663597239978948
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1975.0,-10.661479403780135
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1980.0,-10.659366710790025
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1985.0,-10.65725913613033
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1990.0,-10.655156655102507
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,1995.0,-10.653059243186034
1.8,6.561576,-0.5,1.3779050309999998,0.763230027,85.72100355,2000.0,-10.650966876036703
2.375,12.107088000000001,-0.546666667,1.307292369,0.546490491,87.34499943,700.0,-11.294155889476482
2.375,12.107088000000001,-0.546666667,1.307292369,0.546490491,87.34499943,705.0,-11.287641127441354
2.375,12.107088000000001,-0.546666667,1.307292369,0.546490491,87.34499943,710.0,-11.281164328823941
2.375,12.107088000000001,-0.546666667,1.307292369,0.546490491,87.34499943,715.0,-11.274725073375523
2.375,12.107088000000001,-0.546666667,1.307292369,0.546490491,87.34499943,720.0,-11.268322947296015
2.375,12.107088000000001,-0.546666667,1.307292369,0.546490491,87.34499943,725.0,-11.261957543119706
2.375,12.107088000000001,-0.546666667,1.307292369,0.546490491,87.34499943,730.0,-11.255628459602725
2.375,12.107088000000001,-0.546666667,1.307292369,0.546490491,87.34499943,735.0,-11.249335301612273
2.375,12.107088000000001,-0.546666667,1.307292369,0.546490491,87.34499943,740.0,-11.243077680017613
2.375,12.107088000000001,-0.546666667,1.307292369,0.546490491,87.34499943,745.0,-11.236855211582824
2.375,12.107088000000001,-0.546666667,1.307292369,0.546490491,87.34499943,750.0,-11.230667518861356
2.375,12.107088000000001,-0.546666667,1.307292369,0.546490491,87.34499943,755.0,-11.22451423009234
2.375,12.107088000000001,-0.546666667,1.307292369,0.546490491,87.34499943,760.0,-11.218394979098688
2.375,12.107088000000001,-0.546666667,1.307292369,0.546490491,87.34499943,765.0,-11.21230940518696
2.375,12.107088000000001,-0.546666667,1.307292369,0.546490491,87.34499943,770.0,-11.206257153048995
2.375,12.107088000000001,-0.546666667,1.307292369,0.546490491,87.34499943,775.0,-11.200237872665287
2.375,12.107088000000001,-0.546666667,1.307292369,0.546490491,87.34499943,780.0,-11.194251219210116
2.375,12.107088000000001,-0.546666667,1.307292369,0.546490491,87.34499943,785.0,-11.188296852958379
2.375,12.107088000000001,-0.546666667,1.307292369,0.546490491,87.34499943,790.0,-11.182374439194154
2.375,12.107088000000001,-0.546666667,1.307292369,0.546490491,87.34499943,795.0,-11.17648364812094
2.375,12.107088000000001,-0.546666667,1.307292369,0.546490491,87.34499943,800.0,-11.170624154773572
2.375,12.107088000000001,-0.546666667,1.307292369,0.546490491,87.34499943,805.0,-11.164795638931789
2.375,12.107088000000001,-0.546666667,1.307292369,0.546490491,87.34499943,810.0,-11.158997785035432
2.375,12.107088000000001,-0.546666667,1.307292369,0.546490491,87.34499943,815.0,-11.153230282101251
2.375,12.107088000000001,-0.546666667,1.307292369,0.546490491,87.34499943,820.0,-11.147492823641297
2.375,12.107088000000001,-0.546666667,1.307292369,0.546490491,87.34499943,825.0,-11.141785107582876
2.375,12.107088000000001,-0.546666667,1.307292369,0.546490491,87.34499943,830.0,-11.136106836190047
2.375,12.107088000000001,-0.546666667,1.307292369,0.546490491,87.34499943,835.0,-11.13045771598663
2.375,12.107088000000001,-0.546666667,1.307292369,0.546490491,87.34499943,840.0,-11.124837457680709
2.375,12.107088000000001,-0.546666667,1.307292369,0.546490491,87.34499943,845.0,-11.119245776090604
2.375,12.107088000000001,-0.546666667,1.307292369,0.546490491,87.34499943,850.0,-11.11368239007228
2.375,12.107088000000001,-0.546666667,1.307292369,0.546490491,87.34499943,855.0,-11.108147022448161
2.375,12.107088000000001,-0.546666667,1.307292369,0.546490491,87.34499943,860.0,-11.102639399937377
2.375,12.107088000000001,-0.546666667,1.307292369,0.546490491,87.34499943,865.0,-11.097159253087323
2.375,12.107088000000001,-0.546666667,1.307292369,0.546490491,87.34499943,870.0,-11.091706316206611
2.375,12.107088000000001,-0.546666667,1.307292369,0.546490491,87.34499943,875.0,-11.086280327299306
2.375,12.107088000000001,-0.546666667,1.307292369,0.546490491,87.34499943,880.0,-11.080881028000471
2.375,12.107088000000001,-0.546666667,1.307292369,0.546490491,87.34499943,885.0,-11.075508163512978
2.375,12.107088000000001,-0.546666667,1.307292369,0.546490491,87.34499943,890.0,-11.070161482545561
2.375,12.107088000000001,-0.546666667,1.307292369,0.546490491,87.34499943,895.0,-11.064840737252103
2.375,12.107088000000001,-0.546666667,1.307292369,0.546490491,87.34499943,900.0,-11.059545683172097
2.375,12.107088000000001,-0.546666667,1.307292369,0.546490491,87.34499943,905.0,-11.0542760791723
2.375,12.107088000000001,-0.546666667,1.307292369,0.546490491,87.34499943,910.0,-11.049031687389533
2.375,12.107088000000001,-0.546666667,1.307292369,0.546490491,87.34499943,915.0,-11.043812273174606
2.375,12.107088000000001,-0.546666667,1.307292369,0.546490491,87.34499943,920.0,-11.038617605037345
2.375,12.107088000000001,-0.546666667,1.307292369,0.546490491,87.34499943,925.0,-11.033447454592721
2.375,12.107088000000001,-0.546666667,1.307292369,0.546490491,87.34499943,930.0,-11.028301596508001
2.375,12.107088000000001,-0.546666667,1.307292369,0.546490491,87.34499943,935.0,-11.023179808450985
2.375,12.107088000000001,-0.546666667,1.307292369,0.546490491,87.34499943,940.0,-11.01808187103923
2.375,12.107088000000001,-0.546666667,1.307292369,0.546490491,87.34499943,945.0,-11.013007567790282
2.375,12.107088000000001,-0.546666667,1.307292369,0.546490491,87.34499943,950.0,-11.007956685072871
2.375,12.107088000000001,-0.546666667,1.307292369,0.546490491,87.34499943,955.0,-11.002929012059099
2.375,12.107088000000001,-0.546666667,1.307292369,0.546490491,87.34499943,960.0,-10.997924340677509
2.375,12.107088000000001,-0.546666667,1.307292369,0.546490491,87.34499943,965.0,-10.992942465567126
2.375,12.107088000000001,-0.546666667,1.307292369,0.546490491,87.34499943,970.0,-10.987983184032363
2.375,12.107088000000001,-0.546666667,1.307292369,0.546490491,87.34499943,975.0,-10.983046295998808
2.375,12.107088000000001,-0.546666667,1.307292369,0.546490491,87.34499943,980.0,-10.978131603969889
2.375,12.107088000000001,-0.546666667,1.307292369,0.546490491,87.34499943,985.0,-10.973238912984359
2.375,12.107088000000001,-0.546666667,1.307292369,0.546490491,87.34499943,990.0,-10.96836803057463
2.375,12.107088000000001,-0.546666667,1.307292369,0.546490491,87.34499943,995.0,-10.963518766725894
2.375,12.107088000000001,-0.546666667,1.307292369,0.546490491,87.34499943,1000.0,-10.958690933836047
2.375,12.107088000000001,-0.546666667,1.307292369,0.546490491,87.34499943,1005.0,-10.953884346676375
2.375,12.107088000000001,-0.546666667,1.307292369,0.546490491,87.34499943,1010.0,-10.949098822353012
2.375,12.107088000000001,-0.546666667,1.307292369,0.546490491,87.34499943,1015.0,-10.94433418026913
2.375,12.107088000000001,-0.546666667,1.307292369,0.546490491,87.34499943,1020.0,-10.93959024208786
2.375,12.107088000000001,-0.546666667,1.307292369,0.546490491,87.34499943,1025.0,-10.934866831695908
2.375,12.107088000000001,-0.546666667,1.307292369,0.546490491,87.34499943,1030.0,-10.930163775167895
2.375,12.107088000000001,-0.546666667,1.307292369,0.546490491,87.34499943,1035.0,-10.925480900731346
2.375,12.107088000000001,-0.546666667,1.307292369,0.546490491,87.34499943,1040.0,-10.920818038732373
2.375,12.107088000000001,-0.546666667,1.307292369,0.546490491,87.34499943,1045.0,-10.916175021601987
2.375,12.107088000000001,-0.546666667,1.307292369,0.546490491,87.34499943,1050.0,-10.911551683823069
2.375,12.107088000000001,-0.546666667,1.307292369,0.546490491,87.34499943,1055.0,-10.90694786189794
2.375,12.107088000000001,-0.546666667,1.307292369,0.546490491,87.34499943,1060.0,-10.902363394316577
2.375,12.107088000000001,-0.546666667,1.307292369,0.546490491,87.34499943,1065.0,-10.89779812152539
2.375,12.107088000000001,-0.546666667,1.307292369,0.546490491,87.34499943,1070.0,-10.893251885896621
2.375,12.107088000000001,-0.546666667,1.307292369,0.546490491,87.34499943,1075.0,-10.888724531698285
2.375,12.107088000000001,-0.546666667,1.307292369,0.546490491,87.34499943,1080.0,-10.884215905064694
2.375,12.107088000000001,-0.546666667,1.307292369,0.546490491,87.34499943,1085.0,-10.879725853967525
2.375,12.107088000000001,-0.546666667,1.307292369,0.546490491,87.34499943,1090.0,-10.875254228187414
2.375,12.107088000000001,-0.546666667,1.307292369,0.546490491,87.34499943,1095.0,-10.870800879286106
2.375,12.107088000000001,-0.546666667,1.307292369,0.546490491,87.34499943,1100.0,-10.866365660579088
2.375,12.107088000000001,-0.546666667,1.307292369,0.546490491,87.34499943,1105.0,-10.861948427108743
2.375,12.107088000000001,-0.546666667,1.307292369,0.546490491,87.34499943,1110.0,-10.857549035618002
2.375,12.107088000000001,-0.546666667,1.307292369,0.546490491,87.34499943,1115.0,-10.853167344524476
2.375,12.107088000000001,-0.546666667,1.307292369,0.546490491,87.34499943,1120.0,-10.84880321389505
2.375,12.107088000000001,-0.546666667,1.307292369,0.546490491,87.34499943,1125.0,-10.844456505420967
2.375,12.107088000000001,-0.546666667,1.307292369,0.546490491,87.34499943,1130.0,-10.84012708239334
2.375,12.107088000000001,-0.546666667,1.307292369,0.546490491,87.34499943,1135.0,-10.835814809679128
2.375,12.107088000000001,-0.546666667,1.307292369,0.546490491,87.34499943,1140.0,-10.831519553697538
2.375,12.107088000000001,-0.546666667,1.307292369,0.546490491,87.34499943,1145.0,-10.82724118239685
2.375,12.107088000000001,-0.546666667,1.307292369,0.546490491,87.34499943,1150.0,-10.822979565231677
2.375,12.107088000000001,-0.546666667,1.307292369,0.546490491,87.34499943,1155.0,-10.818734573140611
2.375,12.107088000000001,-0.546666667,1.307292369,0.546490491,87.34499943,1160.0,-10.8145060785243
2.375,12.107088000000001,-0.546666667,1.307292369,0.546490491,87.34499943,1165.0,-10.810293955223877
2.375,12.107088000000001,-0.546666667,1.307292369,0.546490491,87.34499943,1170.0,-10.806098078499813
2.375,12.107088000000001,-0.546666667,1.307292369,0.546490491,87.34499943,1175.0,-10.801918325011128
2.375,12.107088000000001,-0.546666667,1.307292369,0.546490491,87.34499943,1180.0,-10.797754572794965
2.375,12.107088000000001,-0.546666667,1.307292369,0.546490491,87.34499943,1185.0,-10.793606701246539
